Protein_ID,Compound_ID,Label
P52705,SUB-9584,1
R9W5L0,SUB-2367,0
V9HZX4,SUB-8761,0
Q4TZQ3,SUB-8059,0
P05982,SUB-5418,1
P06276,SUB-9496,0
Q54YL2,SUB-5522,1
Q8LP26,SUB-617,1
Q60FD2,SUB-2095,1
A0A1W6MAW2,SUB-8324,0
A0A0J9X243,SUB-3701,1
O28558,SUB-8506,0
B0T7D7,SUB-1203,1
Q4JB37,SUB-132,1
Q53389,SUB-5097,0
Q04631,SUB-9433,0
A0A0B4RUW2,SUB-7951,0
A1BBA0,SUB-2434,1
Q936X3,SUB-8842,1
Q8QHL7,SUB-9742,1
Q8RVP6,SUB-6592,1
Q02068,SUB-2333,0
Q57160,SUB-3361,1
Q63880,SUB-10160,0
P0A744,SUB-9128,1
Q6AYS7,SUB-5715,1
A0A0E3D8K7,SUB-6564,1
P39714,SUB-2903,1
P80679,SUB-2513,0
Q70JP0,SUB-7376,1
G1JSL4,SUB-10154,0
P0A924,SUB-855,0
B2RLK2,SUB-3634,0
E4QP00,SUB-8113,1
P80679,SUB-6959,1
Q9D099,SUB-5654,1
Q9H227,SUB-1321,1
G1EFQ3,SUB-979,0
Q9R1T5,SUB-8565,0
O59952,SUB-2970,0
A0A0C5H8Q7,SUB-6193,1
Q53389,SUB-7390,0
P08311,SUB-5222,0
Q9NUI1,SUB-10086,1
P21588,SUB-6801,1
Q7RXM0,SUB-7440,0
P00183,SUB-8906,0
Q8NBN7,SUB-8276,0
A6YIH8,SUB-512,0
Q04631,SUB-9197,1
P52895,SUB-9428,1
P0A6I0,SUB-5853,0
P10959,SUB-4409,0
Q13126,SUB-4168,0
P77781,SUB-3143,0
B2GV72,SUB-2167,0
P32131,SUB-6720,0
Q8TCG5,SUB-3576,1
Q91XE4,SUB-6643,0
Q59477,SUB-6098,0
Q7G9P4,SUB-4231,1
P26439,SUB-4708,0
Q7Z4W1,SUB-5290,1
P06875,SUB-3341,1
Q7RXM0,SUB-2321,0
Q52028,SUB-9524,0
P39462,SUB-9029,0
Q1X876,SUB-10109,0
Q9A5I5,SUB-6197,1
P32166,SUB-3070,1
A0LRH8,SUB-1078,1
P06621,SUB-4019,1
P00929,SUB-1563,0
P69328,SUB-1937,1
Q92UV7,SUB-7500,1
P0A110,SUB-1617,1
P05793,SUB-5314,0
Q7XZQ8,SUB-5673,1
A0A3G1VCA9,SUB-7663,1
P97629,SUB-743,1
P04963,SUB-3514,0
A0A0E3GVY6,SUB-3415,1
P21588,SUB-7824,1
Q06282,SUB-8639,0
P9WPL5,SUB-7731,1
Q8VU79,SUB-8848,1
F5H5G0,SUB-6975,1
B0FSQ0,SUB-687,1
A0A0E4B3N6,SUB-8507,1
P20720,SUB-3550,1
M1JEK6,SUB-5540,0
P42330,SUB-9075,1
Q9H227,SUB-587,1
Q96RV2,SUB-3242,0
A9QXE0,SUB-2504,1
P51857,SUB-4051,1
Q89UJ7,SUB-1487,0
P27051,SUB-10223,0
P80340,SUB-10027,0
A0A024FRL9,SUB-4182,0
P15636,SUB-389,0
K9NKH3,SUB-1505,1
Q8GRC5,SUB-9406,1
Q91ZQ5,SUB-4433,1
P54965,SUB-6197,0
Q76FS5,SUB-7821,1
C9JRZ8,SUB-2674,1
B3Y018,SUB-9118,1
Q58806,SUB-1192,0
P76458,SUB-1640,1
P0CG30,SUB-6999,1
P09871,SUB-8938,1
Q9ZAG3,SUB-5683,1
O70370,SUB-8306,0
Q9HFV6,SUB-7439,0
A0A024FRL9,SUB-7280,1
Q75SP7,SUB-6835,0
Q9JLJ3,SUB-6441,1
A5HII1,SUB-8692,1
Q8IEK1,SUB-6767,0
P10959,SUB-10128,0
P0A744,SUB-6119,0
Q67PI3,SUB-9703,0
F4KII1,SUB-3126,1
P10908,SUB-4243,1
Q9BVH7,SUB-7009,0
D7UTZ8,SUB-7034,0
Q402C7,SUB-16,0
Q8N4L2,SUB-5005,1
P05459,SUB-3274,0
O08355,SUB-1906,1
Q9SL43,SUB-38,0
O22975,SUB-9872,0
P39849,SUB-9171,0
Q8GRC5,SUB-10100,0
A4LA85,SUB-6641,0
Q8VPT7,SUB-2131,1
P75820,SUB-9552,1
O33830,SUB-1893,1
P31013,SUB-1956,0
E7D7J5,SUB-5429,1
V5YT97,SUB-7921,0
Q03154,SUB-1762,1
Q52TE7,SUB-617,0
O87876,SUB-9050,0
P09623,SUB-8210,0
P22734,SUB-7348,1
A9QXE0,SUB-1225,0
A2RIB7,SUB-6845,0
Q39208,SUB-9078,0
P77072,SUB-3274,1
Q9KWR5,SUB-4764,0
Q52675,SUB-2289,0
P39849,SUB-10137,1
Q02497,SUB-6172,0
Q50H63,SUB-2072,0
P80679,SUB-4854,1
P37967,SUB-7478,1
P80679,SUB-1129,1
Q8GDC9,SUB-7621,1
P39849,SUB-1122,1
P06621,SUB-9345,1
P18548,SUB-4886,1
P37967,SUB-10187,1
A2A1A1,SUB-9009,0
C9K2Z6,SUB-773,1
P17532,SUB-6983,0
P08319,SUB-8567,0
V5YW53,SUB-7216,1
V9HZX4,SUB-5629,0
A0A1L7NXK5,SUB-6611,1
Q14296,SUB-1092,0
Q9UBR1,SUB-9946,0
Q9XZT6,SUB-7766,1
B2J1M1,SUB-1115,1
Q6N8N2,SUB-6592,1
E2RV69,SUB-9830,0
Q8X1D8,SUB-6636,1
Q25252,SUB-9021,1
O35084,SUB-8140,1
B2LYJ5,SUB-1439,1
P20576,SUB-1637,1
Q9HBH5,SUB-891,1
Q04631,SUB-6625,0
Q52087,SUB-5324,0
Q5FSJ2,SUB-6218,0
E7EKB8,SUB-2052,0
A0A075EKG1,SUB-597,0
P11349,SUB-7399,1
Q9JHW9,SUB-10349,1
Q9QYY9,SUB-2315,0
A0A0E3GVY6,SUB-2735,0
P30041,SUB-3630,0
Q9YBL2,SUB-2132,0
Q6UG02,SUB-170,0
D1A807,SUB-8561,1
A0ZXZ4,SUB-6361,0
Q838N5,SUB-1686,1
Q9XGY7,SUB-2600,0
F1T242,SUB-4407,1
A0A024FRL9,SUB-1066,1
Q969S8,SUB-589,1
Q8WZG3,SUB-7558,1
I0DHJ0,SUB-3196,0
Q52VH2,SUB-6927,1
P22830,SUB-9149,0
P00784,SUB-3888,1
Q13370,SUB-9668,0
Q6J540,SUB-5396,1
Q7X2H8,SUB-6472,1
P00634,SUB-2607,1
D4YFM2,SUB-7389,0
Q25252,SUB-7212,1
G0RVK1,SUB-7484,0
Q9XZT6,SUB-1721,1
Q9HA79,SUB-4825,1
A0A097ZMY7,SUB-5979,1
T2HVB4,SUB-6497,1
D2KWC2,SUB-1145,0
P05982,SUB-10251,0
B9W4V6,SUB-2141,1
O43451,SUB-6128,0
P08319,SUB-3703,1
P24008,SUB-9043,0
Q8WNV7,SUB-5943,1
O24047,SUB-4240,1
P06617,SUB-1378,0
Q0ZUL0,SUB-4264,0
B2RLK2,SUB-7043,0
Q1W2L4,SUB-963,0
Q5M886,SUB-10300,1
Q02068,SUB-735,0
P06875,SUB-9660,0
P00634,SUB-1524,0
O60911,SUB-6032,1
P09870,SUB-4627,1
I3DX19,SUB-2184,1
P39849,SUB-7986,1
P21219,SUB-2271,1
Q2Z1W3,SUB-4959,0
Q9NUI1,SUB-2673,0
Q04631,SUB-7654,1
Q9LKJ1,SUB-8125,0
Q04828,SUB-8210,1
Q70KH6,SUB-5855,0
Q12556,SUB-6198,0
Q5W9R9,SUB-7043,1
P11509,SUB-4898,0
Q48230,SUB-3059,0
P35219,SUB-10187,1
P06875,SUB-4923,0
B2M0R3,SUB-5522,1
Q2Z1W1,SUB-9418,1
Q4J9F2,SUB-5650,1
A0A075B5H4,SUB-1403,1
Q16836,SUB-4571,0
P72156,SUB-1639,1
P13001,SUB-10147,1
P07099,SUB-10052,0
P00791,SUB-6048,0
P51650,SUB-4969,1
P36633,SUB-7509,0
Q9JN69,SUB-9727,0
P26439,SUB-998,1
Q9ZBU1,SUB-6948,0
P05982,SUB-2518,0
Q6BQB6,SUB-5338,1
P0A111,SUB-1653,0
X5D911,SUB-2565,1
A3A871,SUB-1761,1
Q7SI09,SUB-10178,0
Q58409,SUB-5896,1
P0AB80,SUB-2586,1
P0A110,SUB-6991,0
D7UT17,SUB-128,1
P00371,SUB-3839,1
P49012,SUB-7637,1
O94219,SUB-8401,1
B2RLK2,SUB-4354,0
U6CL97,SUB-5001,0
P08311,SUB-1768,0
Q4J9F2,SUB-7655,1
P24474,SUB-9199,1
I7HFV7,SUB-1216,0
P0A110,SUB-3593,1
G9FKH7,SUB-7016,1
A9KN57,SUB-7396,1
Q58820,SUB-3440,0
P07205,SUB-6412,0
B3Y018,SUB-2176,1
Q12556,SUB-3304,0
Q6QHF9,SUB-9498,0
Q9VHR8,SUB-1411,0
E3T1X3,SUB-6350,1
Q93TJ5,SUB-3588,0
A0A0J9X243,SUB-6193,0
G1EMI7,SUB-6178,1
A0A143G976,SUB-4855,1
Q071N0,SUB-10161,0
A5JTM5,SUB-5648,0
P22734,SUB-8928,1
G4WJC8,SUB-5143,0
P50281,SUB-8692,1
C9JRZ8,SUB-3189,1
Q9ANX2,SUB-4204,0
P31013,SUB-10182,1
Q95VY4,SUB-6061,1
P42270,SUB-3036,1
Q9ZBU1,SUB-2469,0
P0AB87,SUB-10076,0
P23457,SUB-5083,1
G1EMI7,SUB-7748,1
P32277,SUB-1652,0
Q9WWW6,SUB-6110,1
P0CG30,SUB-5474,1
P51650,SUB-4607,0
Q9P2W7,SUB-4350,1
Q56185,SUB-5837,0
P80067,SUB-1066,0
P18417,SUB-8809,0
P18548,SUB-4382,0
Q9LA16,SUB-1831,0
C6KSZ2,SUB-1354,1
A0A0E3D8K7,SUB-2205,1
A0A1L7NXK5,SUB-577,0
B2RLK2,SUB-5160,1
Q79ZT3,SUB-7292,1
O74237,SUB-3964,1
P04184,SUB-7154,0
Q8TGI8,SUB-5487,0
Q1WCM7,SUB-4961,0
Q5JI09,SUB-6004,1
P07813,SUB-6529,1
Q99JW2,SUB-443,0
A8UGP3,SUB-9961,0
O43915,SUB-9497,1
P35559,SUB-8437,0
Q53389,SUB-4206,1
A0A024FRL9,SUB-9781,0
P26459,SUB-1482,0
C5IIS9,SUB-1162,0
P80679,SUB-62,0
P05326,SUB-2595,1
Q5GCA8,SUB-2967,1
P00772,SUB-7669,0
P78329,SUB-1021,0
P13650,SUB-10144,1
O65355,SUB-1972,0
Q6US81,SUB-3783,0
P80679,SUB-482,1
Q70JP0,SUB-9574,0
Q04631,SUB-5485,0
P26439,SUB-55,0
Q5BM20,SUB-5249,1
P52705,SUB-8135,0
P11558,SUB-112,1
P00791,SUB-1899,1
Q70EX8,SUB-5467,0
P9WIE5,SUB-3096,0
P17516,SUB-7930,1
A3GHL4,SUB-4659,1
P19907,SUB-1349,0
P23457,SUB-9878,1
P22076,SUB-7426,0
Q96YZ3,SUB-6041,1
G0RVK1,SUB-4055,0
Q9H227,SUB-7605,0
Q01284,SUB-9048,0
O35084,SUB-1434,1
P04177,SUB-944,0
Q5SLC4,SUB-6696,0
P18548,SUB-8287,1
Q7ZA32,SUB-1466,1
P81908,SUB-353,0
Q9HA79,SUB-4643,1
Q8GR22,SUB-8961,0
P37528,SUB-8462,0
Q9LTG0,SUB-5563,0
Q4J6M3,SUB-6062,0
Q55020,SUB-6502,1
Q01284,SUB-2579,1
Q8IJ74,SUB-4283,1
P58758,SUB-4060,0
P9WPP9,SUB-7696,0
O75828,SUB-9594,0
P0A9J4,SUB-6815,0
Q53389,SUB-5067,0
A0A9I9,SUB-6975,0
Q939L2,SUB-8890,1
Q8I3X4,SUB-5737,1
P46154,SUB-4129,0
Q9HA79,SUB-8461,1
Q99JW2,SUB-1917,1
Q5I6B5,SUB-8173,0
R9W5L0,SUB-6700,1
Q9JMI1,SUB-5522,1
P0A6L4,SUB-3964,1
P78330,SUB-7757,1
P26818,SUB-4599,0
A1BBA0,SUB-5389,1
Q92626,SUB-7691,0
Q9HA79,SUB-5473,1
P49235,SUB-7330,1
B6EPH0,SUB-6609,1
P0A110,SUB-8023,0
Q51793,SUB-2327,0
A9XK88,SUB-5914,1
P80340,SUB-8781,1
P06622,SUB-5287,0
Q9SLN8,SUB-4335,1
M4N626,SUB-2184,1
Q53389,SUB-1175,1
P29141,SUB-3458,0
Q39208,SUB-508,0
E2GIN1,SUB-3572,1
P07824,SUB-2737,0
O34349,SUB-6537,1
Q9UBV7,SUB-3540,1
A0A0H2ZB32,SUB-763,0
Q0MVP2,SUB-6941,1
P08236,SUB-3694,1
C9JRZ8,SUB-5199,1
Q9HA79,SUB-2907,0
P23457,SUB-2265,1
Q8K4B7,SUB-7131,0
G3BJX4,SUB-651,1
Q9SD76,SUB-831,1
O41094,SUB-7157,1
P81908,SUB-5275,1
D2WL48,SUB-4994,1
Q53389,SUB-699,0
Q9FI99,SUB-9208,1
P32179,SUB-6873,0
E4QP00,SUB-4030,0
Q8BJ37,SUB-9979,1
G1E6S8,SUB-6054,1
P05982,SUB-4735,0
P72224,SUB-6933,1
P52895,SUB-8832,0
P00480,SUB-3639,0
Q8BWF0,SUB-8181,1
Q9M9F5,SUB-4933,1
P28845,SUB-8368,1
C6KT68,SUB-2316,0
P80702,SUB-742,0
Q75WF1,SUB-618,0
Q71DJ5,SUB-4338,1
Q9JHW9,SUB-4975,0
Q04631,SUB-879,1
Q92626,SUB-1360,1
O06652,SUB-1908,1
Q96Y29,SUB-3257,0
Q2VEQ7,SUB-1275,0
Q0MVP2,SUB-255,1
Q8X8Y1,SUB-4021,0
Q56YA5,SUB-2089,0
G1T465,SUB-6072,0
P9WIN5,SUB-7124,0
B2ZAA4,SUB-7768,0
Q0P7J0,SUB-3615,0
Q8RQQ0,SUB-1889,1
P56389,SUB-3463,1
Q8GRC5,SUB-3725,1
P13154,SUB-10269,1
P74836,SUB-5356,0
P36551,SUB-9892,0
P0AEB2,SUB-7839,1
D4HRL0,SUB-8690,1
Q7NXD4,SUB-3497,0
P07099,SUB-5306,0
Q9NWM0,SUB-3700,0
P35354,SUB-5361,0
E7FHL9,SUB-8614,1
P32861,SUB-1682,1
Q13370,SUB-4846,1
B9W4V6,SUB-3872,1
Q9JHW9,SUB-1097,1
Q2UP30,SUB-1267,0
P22303,SUB-9111,0
P26093,SUB-6590,0
F9UM18,SUB-7361,0
Q8VPT7,SUB-3444,1
Q9U2M7,SUB-8423,0
Q52087,SUB-9431,1
P12530,SUB-8878,0
G2QHR7,SUB-7165,1
P28838,SUB-754,0
P29218,SUB-8069,0
Q76IC5,SUB-9507,0
P11544,SUB-8142,1
O34349,SUB-4001,1
P0A111,SUB-9670,0
A0A0A8J7X1,SUB-6174,0
P16116,SUB-7222,1
E9P162,SUB-3651,1
D5MP61,SUB-1207,0
P24133,SUB-5992,0
Q5UNS1,SUB-8186,0
E2QPI4,SUB-5166,0
P22498,SUB-2156,1
Q16739,SUB-2806,0
P97562,SUB-7036,0
O52933,SUB-9624,1
Q402C7,SUB-870,1
P22869,SUB-1245,0
O75462,SUB-10223,1
Q7TNT2,SUB-3672,0
P00748,SUB-9626,0
Q15493,SUB-8558,0
F1CMX3,SUB-4174,0
Q9H227,SUB-9238,0
O60760,SUB-9427,0
O08590,SUB-6916,1
O32323,SUB-6886,0
P27989,SUB-1402,0
Q92626,SUB-5100,1
Q5K2N1,SUB-632,1
Q9LAH7,SUB-4585,0
C9K2Z6,SUB-881,0
Q07973,SUB-6944,0
A0A0A8J7X1,SUB-81,1
P0A6L4,SUB-648,0
P15428,SUB-4388,0
P00466,SUB-7963,1
G3XCK6,SUB-4835,1
Q76HN6,SUB-9151,1
Q9FG67,SUB-5998,0
Q8BLF1,SUB-3574,0
P35219,SUB-8545,0
Q9ZAG3,SUB-9136,1
P0A6L0,SUB-5935,1
O74237,SUB-6989,1
P53184,SUB-5020,0
Q9ZBU1,SUB-9726,1
P04963,SUB-9140,0
P06875,SUB-3465,0
P05364,SUB-7185,0
Q9ZBB0,SUB-674,0
O28050,SUB-3973,1
Q9LTS3,SUB-113,1
Q8GR61,SUB-6762,0
Q9WXT2,SUB-3314,0
P24008,SUB-540,1
B9W4V6,SUB-4947,0
B7VFD0,SUB-3565,0
Q60136,SUB-5606,0
Q76KC2,SUB-2662,0
O58925,SUB-626,1
Q9ANX2,SUB-681,0
Q47914,SUB-6933,0
P09622,SUB-6520,0
P11889,SUB-8249,0
Q4U331,SUB-5062,0
Q9AT27,SUB-18,1
Q33DY0,SUB-10035,0
I3V5V5,SUB-1531,0
Q9M0A7,SUB-10124,0
P0A6L4,SUB-9619,0
Q9BTY2,SUB-2050,1
K9MDK5,SUB-2053,0
P21219,SUB-6747,1
P00780,SUB-6759,0
Q8VCH6,SUB-517,1
A0A0H3K9Z0,SUB-3043,1
Q8NF37,SUB-756,0
P76217,SUB-6542,1
O60760,SUB-3935,0
Q9D099,SUB-10341,0
Q8WVQ1,SUB-9183,1
P00929,SUB-1585,0
P11884,SUB-4170,0
Q9ZBU1,SUB-8203,1
P09917,SUB-3888,0
Q6N8N2,SUB-6206,0
P13650,SUB-243,1
Q5A4X3,SUB-4207,0
G4WJC8,SUB-9495,0
P00492,SUB-9280,0
E3T1X3,SUB-4972,1
Q3LHN4,SUB-7213,1
P81177,SUB-5614,0
Q84424,SUB-2223,1
P04825,SUB-6392,0
Q92484,SUB-5797,0
P15555,SUB-2803,0
Q9WWW6,SUB-9461,1
P63228,SUB-1006,1
H3JQW0,SUB-9339,1
Q2U7D3,SUB-6663,0
P0A884,SUB-9872,1
P15169,SUB-2464,1
Q53U21,SUB-2060,1
P37610,SUB-5518,1
O33194,SUB-4311,0
B3IVI7,SUB-9073,0
P11509,SUB-407,1
P18548,SUB-8011,1
P68175,SUB-961,0
Q70DU8,SUB-3923,1
Q148T8,SUB-941,0
P80679,SUB-1714,0
P68175,SUB-861,1
P08659,SUB-2140,0
O81191,SUB-2566,1
Q16836,SUB-4990,1
P80025,SUB-7348,1
Q64669,SUB-7261,0
Q51947,SUB-5819,1
P55217,SUB-77,0
P00634,SUB-104,1
P0CG30,SUB-9481,1
P38698,SUB-3201,1
E2GIN1,SUB-2533,0
P0C585,SUB-7387,1
P00327,SUB-7087,1
D4YFM2,SUB-2518,1
E4QP00,SUB-246,0
Q92XZ6,SUB-1335,0
P10370,SUB-7314,0
Q6GMR7,SUB-6199,1
A2ICH1,SUB-7767,1
O52765,SUB-3851,1
Q04828,SUB-9513,1
Q7WWK8,SUB-9143,0
P21588,SUB-2966,1
Q09LZ0,SUB-7186,1
Q93NH4,SUB-4164,0
P30986,SUB-4011,1
P0A887,SUB-2234,0
P16233,SUB-7999,0
Q6PF93,SUB-5522,1
Q6CEP8,SUB-6018,0
O33853,SUB-2419,0
Q62600,SUB-7661,1
P29141,SUB-2338,1
P25536,SUB-300,0
P04176,SUB-10186,0
A5F5X0,SUB-1196,1
Q9AJD6,SUB-9736,1
Q9YBL2,SUB-5104,1
Q6SSJ6,SUB-2854,1
P30837,SUB-7777,1
P51570,SUB-871,0
F9UM18,SUB-2898,1
P00371,SUB-4115,1
P50298,SUB-5588,1
P0A111,SUB-2324,1
Q8VU79,SUB-2196,1
A0A0E4B3N6,SUB-5674,0
O45307,SUB-5086,1
P20933,SUB-7895,0
Q51947,SUB-9892,1
P07099,SUB-4439,0
P37980,SUB-8334,1
Q8WNV7,SUB-785,1
P00634,SUB-1986,0
A8F6K5,SUB-6531,1
P22734,SUB-4490,0
P17532,SUB-1674,0
Q6TGQ8,SUB-5747,1
F8TW82,SUB-8873,0
P11509,SUB-9836,1
Q5BM20,SUB-10176,0
O94219,SUB-9604,0
Q1NEI6,SUB-7313,0
Q9JKC1,SUB-888,0
A0A1I9LPQ6,SUB-1953,0
Q3LSM4,SUB-2087,1
O75936,SUB-5809,1
P00634,SUB-3851,1
W6EL68,SUB-8145,0
Q8ISS3,SUB-1710,0
Q9YBL2,SUB-9874,0
P42330,SUB-5832,0
Q04828,SUB-3869,0
P39462,SUB-8055,1
Q13093,SUB-77,1
P50162,SUB-2217,0
M5C6U3,SUB-9121,1
P07154,SUB-6695,0
Q76IC5,SUB-2724,0
F5H5G0,SUB-493,1
P41744,SUB-8388,1
Q9HAT2,SUB-2348,0
Q8L7S6,SUB-2277,1
P10475,SUB-2810,0
P08236,SUB-1361,0
S5M6X9,SUB-6666,1
Q5L2C2,SUB-90,1
Q8NMB0,SUB-9317,0
P72224,SUB-7401,1
P80679,SUB-8714,1
P11310,SUB-5254,0
Q9X265,SUB-4163,0
P51650,SUB-2618,0
Q08257,SUB-8982,0
Q04828,SUB-4990,1
Q16720,SUB-2752,0
Q9JHR7,SUB-9547,1
Q6QWR1,SUB-2949,0
Q6N8N2,SUB-4946,0
Q05047,SUB-7835,0
Q5W1E6,SUB-9553,1
Q8BYK4,SUB-3498,0
Q8WNV7,SUB-5930,1
Q02497,SUB-6027,1
B2RLK2,SUB-1610,1
Q9SMI2,SUB-1967,1
Q7SIG4,SUB-5098,1
Q4J9F2,SUB-504,1
A0A0D5A4E4,SUB-628,0
Q9D099,SUB-7284,1
P00183,SUB-9568,1
Q92058,SUB-641,0
Q148T8,SUB-4091,0
Q92XZ6,SUB-2952,1
Q9BY64,SUB-7881,1
Q93L51,SUB-9798,1
Q9HBH5,SUB-4828,0
Q91WR5,SUB-5834,0
Q05469,SUB-2620,1
P30986,SUB-1141,1
Q8TEY0,SUB-4540,1
A5JTM5,SUB-1720,0
Q8GRC5,SUB-1194,1
Q9WWW6,SUB-2141,1
P53090,SUB-7597,1
P43387,SUB-7163,1
Q91XE4,SUB-7025,1
Q0PQZ5,SUB-3251,1
O94219,SUB-7785,0
Q4QTJ1,SUB-8476,0
Q6D395,SUB-9005,0
J9PBS0,SUB-2323,0
Q16836,SUB-9616,0
Q8KHZ8,SUB-385,0
A0EL75,SUB-4603,1
C9JRZ8,SUB-5657,1
P68175,SUB-8532,1
O06901,SUB-52,1
P0A111,SUB-8624,0
Q9HA79,SUB-6248,1
Q86UL3,SUB-6236,1
Q8TCT0,SUB-1964,0
P04180,SUB-2375,1
P46154,SUB-5160,0
Q97UI4,SUB-7330,1
Q49S39,SUB-4049,0
P07686,SUB-4536,0
P51647,SUB-4438,0
Q9ANX4,SUB-4935,0
P04335,SUB-1599,1
P35520,SUB-6541,1
E3T1X3,SUB-1539,0
Q9KAN9,SUB-7863,0
Q51578,SUB-7948,1
A5JTM5,SUB-1068,0
Q9HBH5,SUB-4786,0
P9WHV7,SUB-10300,1
Q70DU8,SUB-3389,1
P0AB80,SUB-7446,0
A0A0K0Q1Y2,SUB-2397,0
P56817,SUB-1316,0
Q9YGA8,SUB-7827,0
Q16775,SUB-4992,0
Q9F1Y6,SUB-9755,0
O94219,SUB-7510,1
A7LI67,SUB-4736,0
P08236,SUB-10046,0
P00634,SUB-4631,1
P0CS93,SUB-5716,0
O52327,SUB-5503,0
P23457,SUB-4023,1
A0A0E3GVY6,SUB-3524,0
O48882,SUB-9717,0
P38071,SUB-3990,0
P07686,SUB-4122,0
O52327,SUB-8861,1
M1SQA1,SUB-3471,0
F5H5G0,SUB-4113,1
Q31QF3,SUB-6484,0
E9P162,SUB-1629,1
O55026,SUB-519,1
Q97UK5,SUB-7012,0
Q5V676,SUB-4765,1
A8QPD8,SUB-8715,0
Q9LFT6,SUB-1431,0
Q97MS7,SUB-9696,1
A0A2H4ER88,SUB-7763,1
D7UTZ8,SUB-776,0
Q9HA79,SUB-7104,1
Q02083,SUB-2217,1
P29141,SUB-2577,0
F9UM18,SUB-8646,1
B5A496,SUB-306,0
Q6UIL3,SUB-1135,1
O94788,SUB-3333,0
A0A0H2X8L7,SUB-3043,1
P51635,SUB-7424,1
Q9FAW5,SUB-1180,1
P21685,SUB-2830,0
P06875,SUB-109,0
Q5EG61,SUB-7059,1
P00591,SUB-3706,0
Q76HN6,SUB-9105,0
B3PBD9,SUB-8046,0
Q402C7,SUB-7811,1
Q9BY64,SUB-8229,0
P39849,SUB-9116,1
P24298,SUB-5490,0
O24641,SUB-9094,0
Q59490,SUB-3851,1
Q09LZ0,SUB-4685,0
P10323,SUB-8404,1
P00634,SUB-8890,1
P0A110,SUB-5968,0
Q7WWK8,SUB-9675,0
P09622,SUB-4285,0
Q8NBN7,SUB-7319,0
A7J2C6,SUB-5499,0
P0CG30,SUB-8937,1
P30125,SUB-8684,1
I0DHJ0,SUB-2129,1
Q05469,SUB-9721,1
P0A111,SUB-10353,0
A0A060PQX5,SUB-10249,1
P15559,SUB-7145,1
P0A110,SUB-2024,1
Q9HFV6,SUB-1873,1
P52895,SUB-5271,0
Q8LAS8,SUB-2865,0
A1X808,SUB-2278,1
Q7CP66,SUB-2669,0
P00183,SUB-4655,1
A0A081YAY5,SUB-7127,0
P37334,SUB-9843,0
O64411,SUB-2152,1
P97051,SUB-5378,1
Q15738,SUB-3287,0
P9WMK9,SUB-4074,0
P08761,SUB-75,1
Q8GKS3,SUB-3919,0
P10959,SUB-3486,1
B0F411,SUB-5313,0
P06280,SUB-590,0
P39831,SUB-5928,1
P9WPP9,SUB-6349,1
P0C585,SUB-6763,0
O94219,SUB-9586,0
P07975,SUB-4587,0
P76423,SUB-3701,0
P10959,SUB-5966,0
G1T465,SUB-5226,0
Q9S3U5,SUB-2207,1
Q9C1S9,SUB-8960,0
P0A111,SUB-7451,1
Q45670,SUB-3484,0
B6F1A8,SUB-2374,1
P06875,SUB-374,1
P15309,SUB-519,1
B9W4V6,SUB-92,1
Q93TJ5,SUB-4255,0
Q72ID4,SUB-805,0
U5PUZ1,SUB-2969,0
B2RKK0,SUB-9395,0
P68175,SUB-5613,1
P37967,SUB-2106,1
Q9HAY6,SUB-415,0
P04963,SUB-3028,0
A0A081YAY5,SUB-4995,0
Q9BZX2,SUB-6807,0
Q51578,SUB-5688,1
P00785,SUB-5428,1
O24319,SUB-720,0
V9HZX4,SUB-3444,1
Q306W4,SUB-4425,0
F8JPG4,SUB-7080,0
Q06241,SUB-1730,0
P00183,SUB-9095,1
P06622,SUB-6500,1
Q61847,SUB-7170,1
P06617,SUB-7428,1
P40817,SUB-4368,0
F1T242,SUB-2236,1
P05689,SUB-8674,0
P53184,SUB-2076,0
P0CG30,SUB-180,0
Q93TJ5,SUB-282,1
Q8RBF4,SUB-7089,0
Q96GD0,SUB-7117,1
P07288,SUB-7170,1
Q04631,SUB-3088,1
W6EL68,SUB-3770,1
P0A434,SUB-1904,1
O32428,SUB-6984,0
O66015,SUB-9105,1
Q16MV6,SUB-2122,1
Q9LDF2,SUB-2598,1
G3GD57,SUB-7849,0
P04079,SUB-8180,0
Q60136,SUB-4293,1
P32582,SUB-8995,1
P21588,SUB-7771,0
F8S123,SUB-785,1
P54315,SUB-6111,0
A0A0J9X243,SUB-4529,1
Q9P979,SUB-7645,1
P0ABD5,SUB-5522,1
B2RKK0,SUB-922,1
Q2UII1,SUB-5898,0
P29218,SUB-6674,0
E7FHL9,SUB-6353,0
P0A111,SUB-6452,1
P00183,SUB-3525,0
Q9F0L9,SUB-2922,1
E3W9M3,SUB-4746,1
Q8NEL9,SUB-9644,0
Q04828,SUB-4029,1
Q9DCV3,SUB-1083,1
P51650,SUB-8343,1
P94388,SUB-2241,1
P9WQP7,SUB-5862,0
O00764,SUB-5522,1
P55210,SUB-8379,1
P9WPL5,SUB-3869,1
P07813,SUB-4401,0
P24397,SUB-5188,0
P51650,SUB-9892,1
B3Y018,SUB-5591,1
P0ABJ1,SUB-6130,1
O73949,SUB-3393,0
Q9SMI2,SUB-2316,1
Q96EY8,SUB-7724,0
P0A111,SUB-10185,1
P52705,SUB-4148,0
B9W4V6,SUB-9558,1
Q0QLF2,SUB-6870,0
O59485,SUB-9562,0
A0ZXZ4,SUB-1772,0
Q2U7D3,SUB-1232,1
